2020-03-30 22:22:20.651127,572
2020-03-30 22:20:36.911706,932
2020-03-30 22:22:23.100447,572
2020-03-30 22:21:01.788699,762
2020-03-30 22:23:59.879277,473
2020-03-30 22:20:49.858910,816
2020-03-30 22:22:19.776284,572
2020-03-30 22:21:14.372366,733
2020-03-30 22:21:28.302676,696
2020-03-30 22:21:53.820548,622
2020-03-30 22:21:35.739992,671
2020-03-30 22:22:37.516682,545
2020-03-30 22:21:28.720109,683
2020-03-30 22:22:50.037731,523
2020-03-30 22:22:31.801463,554
2020-03-30 22:21:23.253537,712
2020-03-30 22:23:18.967128,499
2020-03-30 22:20:43.852555,843
2020-03-30 22:22:00.267412,611
2020-03-30 22:21:38.970477,659
2020-03-30 22:23:48.249020,477
2020-03-30 22:22:20.237680,572
2020-03-30 22:21:02.280267,762
2020-03-30 22:21:54.714955,622
2020-03-30 22:21:50.129896,634
2020-03-30 22:21:10.649204,759
2020-03-30 22:22:16.070228,582
2020-03-30 22:22:16.554020,582
2020-03-30 22:23:50.552598,475
2020-03-30 22:24:11.047496,469
2020-03-30 22:23:51.999040,475
2020-03-30 22:21:38.055698,671
2020-03-30 22:23:35.211138,483
2020-03-30 22:24:19.813726,468
2020-03-30 22:24:12.864951,469
2020-03-30 22:22:05.377347,602
2020-03-30 22:22:49.553454,523
2020-03-30 22:23:59.397472,473
2020-03-30 22:21:57.952210,622
2020-03-30 22:23:33.862714,486
2020-03-30 22:24:00.789230,471
2020-03-30 22:23:25.906499,490
2020-03-30 22:23:09.577261,504
2020-03-30 22:23:23.556306,494
2020-03-30 22:20:38.807821,881
2020-03-30 22:23:27.297005,490
2020-03-30 22:21:31.500032,683
2020-03-30 22:24:18.909168,468
2020-03-30 22:20:43.001879,881
2020-03-30 22:20:44.271742,843
2020-03-30 22:23:03.525511,513
2020-03-30 22:23:01.206539,513
2020-03-30 22:23:52.516784,475
2020-03-30 22:24:03.609813,471
2020-03-30 22:23:42.205675,480
2020-03-30 22:23:05.831025,509
2020-03-30 22:24:06.842460,470
2020-03-30 22:22:26.345938,563
2020-03-30 22:22:56.993275,518
2020-03-30 22:21:50.599441,634
2020-03-30 22:20:35.154625,932
2020-03-30 22:23:50.066077,475
2020-03-30 22:23:07.256731,509
2020-03-30 22:22:13.722567,592
2020-03-30 22:24:16.585800,468
2020-03-30 22:24:08.641642,470
2020-03-30 22:21:58.359346,622
2020-03-30 22:21:43.183756,659
2020-03-30 22:21:34.822585,671
2020-03-30 22:24:07.740238,470
2020-03-30 22:22:03.983689,602
2020-03-30 22:20:52.118223,816
2020-03-30 22:21:12.064555,759
2020-03-30 22:23:19.384996,499
2020-03-30 22:23:12.829493,504
2020-03-30 22:24:03.128226,471
2020-03-30 22:21:05.527592,726
2020-03-30 22:20:46.646957,843
2020-03-30 22:22:24.017087,572
2020-03-30 22:22:08.218543,602
2020-03-30 22:21:31.100122,683
2020-03-30 22:21:16.704321,733
2020-03-30 22:23:49.644973,477
2020-03-30 22:23:29.613188,486
2020-03-30 22:21:47.834918,647
2020-03-30 22:24:11.950112,469
2020-03-30 22:22:31.391282,554
2020-03-30 22:23:34.802076,483
2020-03-30 22:24:16.091973,468
2020-03-30 22:22:06.294203,602
2020-03-30 22:23:09.089505,509
2020-03-30 22:24:00.294723,471
2020-03-30 22:23:26.820569,490
2020-03-30 22:20:55.348271,790
2020-03-30 22:22:52.851111,523
2020-03-30 22:21:05.112542,726
2020-03-30 22:24:05.414458,470
2020-03-30 22:24:07.324575,470
2020-03-30 22:22:26.826099,563
2020-03-30 22:23:30.526073,486
2020-03-30 22:23:28.193560,490
2020-03-30 22:20:32.895002,971
2020-03-30 22:23:16.558409,499
2020-03-30 22:23:54.277397,475
2020-03-30 22:20:40.204660,881
2020-03-30 22:22:35.586033,545
2020-03-30 22:22:30.515819,554
2020-03-30 22:22:24.922831,563
2020-03-30 22:21:27.410821,696
2020-03-30 22:23:16.139379,499
2020-03-30 22:22:56.576853,518
2020-03-30 22:21:55.190851,622
2020-03-30 22:22:34.246321,545
2020-03-30 22:21:29.197325,683
2020-03-30 22:20:53.535958,790
2020-03-30 22:21:13.449962,759
2020-03-30 22:23:33.372136,486
2020-03-30 22:22:54.669894,518
2020-03-30 22:23:24.474060,494
2020-03-30 22:23:39.448638,483
2020-03-30 22:21:06.435634,726
2020-03-30 22:22:30.053524,554
2020-03-30 22:22:53.275318,523
2020-03-30 22:23:38.529936,483
2020-03-30 22:21:53.411773,634
2020-03-30 22:23:13.314901,504
2020-03-30 22:23:18.479725,499
2020-03-30 22:22:27.246419,563
2020-03-30 22:22:10.007230,592
2020-03-30 22:22:49.132535,530
2020-03-30 22:20:54.440455,790
2020-03-30 22:23:26.398068,490
2020-03-30 22:23:01.624296,513
2020-03-30 22:20:36.498308,932
2020-03-30 22:20:32.023960,971
2020-03-30 22:24:15.679581,468
2020-03-30 22:20:59.041086,762
2020-03-30 22:23:53.389407,475
2020-03-30 22:22:38.011101,545
2020-03-30 22:23:04.926205,509
2020-03-30 22:22:01.646805,611
2020-03-30 22:22:43.458766,537
2020-03-30 22:21:01.384443,762
2020-03-30 22:21:06.920159,726
2020-03-30 22:20:48.452640,816
2020-03-30 22:21:51.498358,634
2020-03-30 22:22:47.219518,530
2020-03-30 22:21:17.613698,733
2020-03-30 22:22:28.637095,563
2020-03-30 22:23:15.650908,499
2020-03-30 22:21:44.085057,647
2020-03-30 22:21:31.995605,683
2020-03-30 22:23:04.006916,513
2020-03-30 22:22:44.888348,530
2020-03-30 22:22:21.174047,572
2020-03-30 22:22:38.912020,545
2020-03-30 22:23:27.707561,490
2020-03-30 22:21:41.803933,659
2020-03-30 22:21:46.420310,647
2020-03-30 22:23:45.903967,477
2020-03-30 22:24:08.230868,470
2020-03-30 22:22:27.734341,563
2020-03-30 22:21:46.916947,647
2020-03-30 22:23:00.713167,513
2020-03-30 22:23:14.738916,499
2020-03-30 22:20:59.490428,762
2020-03-30 22:22:09.111018,592
2020-03-30 22:23:35.658056,483
2020-03-30 22:22:11.914454,592
2020-03-30 22:22:42.073932,537
2020-03-30 22:23:34.281111,486
2020-03-30 22:23:20.765870,494
2020-03-30 22:22:38.432290,545
2020-03-30 22:22:11.422433,592
2020-03-30 22:20:39.718155,881
2020-03-30 22:21:38.554004,671
2020-03-30 22:23:57.071360,473
2020-03-30 22:21:20.440492,712
2020-03-30 22:22:22.602887,572
2020-03-30 22:20:58.143322,790
2020-03-30 22:23:04.431735,509
2020-03-30 22:20:33.296767,932
2020-03-30 22:22:46.722427,530
2020-03-30 22:23:17.048525,499
2020-03-30 22:21:25.544300,696
2020-03-30 22:21:08.339767,759
2020-03-30 22:20:33.741552,932
2020-03-30 22:24:14.307481,469
2020-03-30 22:22:45.376097,530
2020-03-30 22:21:17.203085,733
2020-03-30 22:24:18.008334,468
2020-03-30 22:23:11.916316,504
2020-03-30 22:23:22.659388,494
2020-03-30 22:23:37.599023,483
2020-03-30 22:23:07.750228,509
2020-03-30 22:22:39.320778,537
2020-03-30 22:21:39.469319,659
2020-03-30 22:22:07.726167,602
2020-03-30 22:20:44.741216,843
2020-03-30 22:24:04.927409,470
2020-03-30 22:21:00.898725,762
2020-03-30 22:21:40.375338,659
2020-03-30 22:24:04.514966,471
2020-03-30 22:21:08.836367,759
2020-03-30 22:22:52.366111,523
2020-03-30 22:22:02.558216,611
2020-03-30 22:21:09.740733,759
2020-03-30 22:21:04.614064,726
2020-03-30 22:21:46.001180,647
2020-03-30 22:24:20.269022,468
2020-03-30 22:21:19.534400,712
2020-03-30 22:24:19.399356,468
2020-03-30 22:20:54.928836,790
2020-03-30 22:21:02.699515,762
2020-03-30 22:22:12.815568,592
2020-03-30 22:20:37.390769,932
2020-03-30 22:21:58.839821,622
2020-03-30 22:23:05.339655,509
2020-03-30 22:23:53.797878,475
2020-03-30 22:23:08.666347,509
2020-03-30 22:22:18.857848,582
